instance_id;value;time
Mallows_74;0.703869048;0.487628698
Mallows_75;0.165178571;0.467396498
Mallows_76;0.101190476;0.463099003
Mallows_77;0.12797619;0.457838774
Mallows_78;0.05952381;0.476922989
Mallows_79;0.293154762;0.472043991
Mallows_80;0.400297619;0.477701187
Mallows_81;0.072916667;0.46258688
Mallows_82;0.151041667;0.460646629
Mallows_83;0.797619048;0.472301483
Mallows_84;0.313988095;0.47211194
Mallows_85;0.131696429;0.450335979
Mallows_86;0.483630952;0.509611607
Mallows_87;0.119047619;0.466566324
Mallows_88;0.647321429;0.534542322
Mallows_89;0.196428571;0.466754913
Mallows_90;0.130952381;0.486143112
Mallows_91;0.723214286;0.476334095
Mallows_92;0.598958333;0.493396044
Mallows_93;0.081845238;0.451458216
Mallows_94;0.507440476;0.481807232
Mallows_95;0.498511905;0.468571424
Mallows_96;0.431547619;0.518321753
Mallows_97;0.538690476;0.486847401
Mallows_98;0.087797619;0.454962015
Mallows_99;0.15625;0.499515533
Mallows_100;0.794642857;0.497798443
Mallows_101;0.291666667;0.486035347
Mallows_102;0.371279762;0.469653606
Mallows_103;0.177083333;0.489509583
Mallows_104;0.125;0.494951963
Mallows_105;0.382440476;0.493184805
Mallows_106;0.212797619;0.454309225
Mallows_107;0.102678571;0.494833469
Mallows_108;0.117559524;0.439657688
Mallows_109;0.626488095;0.467789173
Mallows_110;0.035714286;0.451778173
Mallows_111;0.120535714;0.463551998
Mallows_112;0.331845238;0.491875648
Mallows_113;0.270833333;0.478149176
Mallows_114;0.224702381;0.504629612
Mallows_115;0.157738095;0.532072306
Mallows_116;0.33110119;0.530761242
Mallows_117;0.125;0.501361132
Mallows_118;0.199404762;0.494098425
Mallows_119;0.671130952;0.560141325
Mallows_120;0.076636905;0.495863199
Mallows_121;0.40922619;0.509226561
Mallows_122;0.436011905;0.504799366
Mallows_123;0.482142857;0.50759244
Mallows_124;0.56547619;0.485454321
Mallows_125;0.302083333;0.567426682
Mallows_126;0.415178571;0.476077795
Mallows_127;0.296875;0.488326788
Mallows_128;0.293154762;0.486956596
Mallows_129;0.75297619;0.497439384
Mallows_130;0.15625;0.479963303
Mallows_131;0.681547619;0.515599728
Mallows_132;0.555059524;0.467698097
Mallows_133;0.055059524;0.493544102
Mallows_134;0.334821429;0.467386484
Mallows_135;0.117559524;0.472956896
Mallows_136;0.367559524;0.490499735
Mallows_137;0.239583333;0.451685905
Mallows_138;0.119047619;0.488269806
Mallows_139;0.204613095;0.462784052
Mallows_140;0.038690476;0.479099751
Mallows_141;0.352678571;0.457946539
Mallows_142;0.372767857;0.478329659
Mallows_143;0.058035714;0.426559687
Mallows_144;0.28422619;0.480328321
Mallows_145;0.727678571;0.465232611
Mallows_146;0.077380952;0.474491596
Mallows_147;0.245535714;0.47106266
Mallows_148;0.345238095;0.472762585
Mallows_149;0.608630952;0.457193851
Mallows_150;0.489583333;0.482031584
Mallows_151;0.129464286;0.478175402
Mallows_152;0.068452381;0.455255508
Mallows_153;0.270833333;0.45687294
Mallows_154;0.117559524;0.446908712
Mallows_155;0.34077381;0.476530313
Mallows_156;0.46577381;0.445235252
Mallows_157;0.848214286;0.487682581
Mallows_158;0.709821429;0.471244335
Mallows_159;0.208333333;0.451722622
Mallows_160;0.648065476;0.468745947
Mallows_161;0.400297619;0.470258951
Mallows_162;0.191964286;0.458026886
Mallows_163;0.40625;0.458651781
Mallows_164;0.061011905;0.464830875
Mallows_165;0.569940476;0.458790302
Mallows_166;0.660714286;0.484680414
Mallows_167;0.6875;0.458217859
Mallows_168;0.355654762;0.490982771
Mallows_169;0.81547619;0.47070837
Mallows_170;0.870535714;0.475401402
Mallows_171;0.431547619;0.460919857
Mallows_172;0.51264881;0.4460783
Mallows_173;0.193452381;0.455630302
Mallows_174;0.099702381;0.490355968
Mallows_175;0.162202381;0.584934235
Mallows_176;0.727678571;0.55644989
Mallows_177;0.069940476;0.47380209
Mallows_178;0.110119048;0.615094185
Mallows_179;0.769345238;0.507892847
Mallows_180;0.736607143;0.512397051
Mallows_181;0.15625;0.515672684
Mallows_182;0.314732143;0.554406643
Mallows_183;0.766369048;0.464254856
Mallows_184;0.21577381;0.467693329
Mallows_185;0.399553571;0.500636816
Mallows_186;0.052083333;0.468455791
Mallows_187;0.726190476;0.464781046
Mallows_188;0.279761905;0.485327721
Mallows_189;0.333333333;0.448694706
Mallows_190;0.248511905;0.469666719
Mallows_191;0.717261905;0.459023952
Mallows_192;0.686011905;0.4903934
Mallows_193;0.026785714;0.466745138
Mallows_194;0.453869048;0.476427317
Mallows_195;0.008928571;0.463049412
Mallows_196;0.117559524;0.452311039
Mallows_197;0.082589286;0.470878363
Mallows_198;0.120535714;0.477671385
Mallows_199;0.678571429;0.494042873
Mallows_200;0.03125;0.443441868
Mallows_201;0.648809524;0.480536699
Mallows_202;0.224702381;0.454605103
Mallows_203;0.46577381;0.48677516
Mallows_204;0.456845238;0.483421564
Mallows_205;0.171875;0.467446566
Mallows_206;0.158482143;0.475265741
Mallows_207;0.25297619;0.595563173
Mallows_208;0.03125;0.633452177
Mallows_209;0.058035714;0.469553947
Mallows_210;0.220238095;0.450152159
Mallows_211;0.333333333;0.476342678
Mallows_212;0.118303571;0.557138443
Mallows_213;0.167410714;0.617079496
Mallows_214;0.200892857;0.584283829
Mallows_215;0.037202381;0.675195932
Mallows_216;0.164434524;0.505649805
Mallows_217;0.616071429;0.478750467
Mallows_218;0.197172619;0.506618977
Mallows_219;0.367559524;0.442815781
Mallows_220;0.547619048;0.463761806
Mallows_221;0.147321429;0.445810556
Mallows_222;0.288690476;0.459247351
Mallows_223;0.68452381;0.494966507
Mallows_224;0.766369048;0.47589612
Mallows_225;0.617559524;0.526702166
Mallows_226;0.433035714;0.489653349
Mallows_227;0.369047619;0.504398346
Mallows_228;0.686011905;0.669389963
Mallows_229;0.769345238;0.569379091
Mallows_230;0.070684524;0.598619461
Mallows_231;0.087797619;0.533622265
Mallows_232;0.44047619;0.599367857
Mallows_233;0.164434524;0.451216936
Mallows_234;0.203869048;0.631468534
Mallows_235;0.118303571;0.692626953
Mallows_236;0.28422619;0.721072435
Mallows_237;0.341517857;0.825324774
Mallows_238;0.17485119;0.765038967
Mallows_239;0.586309524;0.801909447
Mallows_240;0.156994048;0.992198706
Mallows_241;0.427083333;0.894611359
Mallows_242;0.216517857;0.612365007
Mallows_243;0.013392857;0.583440542
Mallows_244;0.08110119;0.572473288
Mallows_245;0.532738095;0.589424849
Mallows_246;0.522321429;0.641285658
Mallows_247;0.550595238;0.570476294
Mallows_248;0.748511905;0.631313801
Mallows_249;0.381696429;0.545543194
Mallows_250;0.825892857;0.576460361
Mallows_251;0.110119048;0.583442926
Mallows_252;0.364583333;0.582445145
Mallows_253;0.401785714;0.569477081
Mallows_254;0.413690476;0.601933956
Mallows_255;0.113839286;0.589425325
Mallows_256;0.258928571;0.576461554
Mallows_257;0.225446429;0.66921258
Mallows_258;0.357142857;0.547536612
Mallows_259;0.13764881;0.611368179
Mallows_260;0.476190476;0.654252529
Mallows_261;0.316964286;0.581734419
Mallows_262;0.693452381;0.586432695
Mallows_263;0.296130952;0.682178497
Mallows_264;0.577380952;0.57446599
Mallows_265;0.514136905;0.631313562
Mallows_266;0.738095238;0.579008341
Mallows_267;0.308035714;0.59142065
Mallows_268;0.915178571;0.617351294
Mallows_269;0.074404762;0.55452013
Mallows_270;0.175595238;0.603387356
Mallows_271;0.129464286;0.605383158
Mallows_272;0.147321429;0.558508873
Mallows_273;0.037202381;0.602391481
Mallows_274;0.080357143;0.578453541
Mallows_275;0.14360119;0.579452753
Mallows_276;0.115327381;0.572471857
Mallows_277;0.416666667;0.60239172
Mallows_278;0.416666667;0.641937971
Mallows_279;0.602678571;0.596408844
Mallows_280;0.151785714;0.716085434
Mallows_281;0.053571429;0.570477247
Mallows_282;0.087797619;0.547536373
Mallows_283;0.71875;0.519615412
Mallows_284;0.540178571;0.489719152
Mallows_285;0.3125;0.460739136
Mallows_286;0.674107143;0.478722095
Mallows_287;0.59375;0.484704256
Mallows_288;0.266369048;0.575464487
Mallows_289;0.876488095;0.519612312
Mallows_290;0.370535714;0.51063633
Mallows_291;0.273809524;0.469744444
Mallows_292;0.730654762;0.476727247
Mallows_293;0.438988095;0.707110405
Mallows_294;0.645833333;0.640290022
Mallows_295;0.066964286;0.580451012
Mallows_296;0.271577381;0.520608187
Mallows_297;0.28125;0.514626026
Mallows_298;0.418154762;0.55551672
Mallows_299;0.613095238;0.683176517
Mallows_300;0.044642857;0.519609928
Mallows_301;0.53422619;0.60338974
Mallows_302;0.165922619;0.560503244
Mallows_303;0.448660714;0.634304285
Mallows_304;0.867559524;0.58045435
Mallows_305;0.584821429;0.629595995
Mallows_306;0.188988095;0.601027727
Mallows_307;0.046875;0.49818635
Mallows_308;0.257440476;0.448333263
Mallows_309;0.148809524;0.43151927
Mallows_310;0.286458333;0.466569424
Mallows_311;0.288690476;0.469909906
Mallows_312;0.243303571;0.454140902
Mallows_313;0.341517857;0.468357563
Mallows_314;0.180803571;0.474093676
Mallows_315;0.22172619;0.462864637
Mallows_316;0.133928571;0.469352961
Mallows_317;0.069940476;0.446810961
Mallows_318;0.038690476;0.48229146
Mallows_319;0.392857143;0.469338655
Mallows_320;0.25297619;0.521660328
Mallows_321;0.214285714;0.633106232
Mallows_322;0.050595238;0.60006094
Mallows_323;0.020089286;0.939235687
Mallows_324;0.260416667;1.320605755
Mallows_325;0.071428571;0.685110807
Mallows_326;0.054315476;0.769676208
Mallows_327;0.483630952;0.683488369
Mallows_328;0.488095238;0.817815304
Mallows_329;0.089285714;0.836929083
Mallows_330;0.885416667;0.924136877
Mallows_331;0.504464286;1.027801037
Mallows_332;0.44047619;1.682957172
Mallows_333;0.623511905;1.27259922
Mallows_334;0.74702381;1.274597406
Mallows_335;0.134672619;1.258413792
Mallows_336;0.270833333;0.822525978
Mallows_337;0.226190476;0.712296486
Mallows_338;0.144345238;0.554082632
Mallows_339;0.177083333;0.652518511
Mallows_340;0.157738095;0.816938639
Mallows_341;0.342261905;0.812515497
Mallows_342;0.328125;0.718824148
Mallows_343;0.68452381;0.567440987
Mallows_344;0.399553571;0.610067844
Mallows_345;0.586309524;0.55744195
Mallows_346;0.523809524;0.63318181
Mallows_347;0.12202381;0.560991526
Mallows_348;0.075892857;0.567092419
Mallows_349;0.584077381;0.554478884
UN;0.265625;0.570166111
ID;0;0.577140093
AN;1;0.586444616
ST;0.139880952;0.557725906
